KDKAB	NAMAKAB	KDKEC	NAMA_KEC	KDKEL	DESA_KEL	DAK_LK	DAK_PR	DAK
7373	PALOPO	737301	WARA	7373011001	TOMPO TIKKA	2823	2913	5736
7373	PALOPO	737301	WARA	7373011002	BOTING	4385	4366	8751
7373	PALOPO	737301	WARA	7373011003	AMASSANGAN	2540	2760	5300
7373	PALOPO	737301	WARA	7373011005	LAGALIGO	3408	3316	6724
7373	PALOPO	737301	WARA	7373011009	DANGERAKKO	2922	2936	5858
7373	PALOPO	737301	WARA	7373011010	PAJALESANG	2668	2665	5333
7373	PALOPO	737302	WARA UTARA	7373021002	BATUPASI	1314	1376	2690
7373	PALOPO	737302	WARA UTARA	7373021003	SABBANPARU	2164	2128	4292
7373	PALOPO	737302	WARA UTARA	7373021005	SALOBULO	3015	3108	6123
7373	PALOPO	737302	WARA UTARA	7373021007	PENGGOLI	1503	1498	3001
7373	PALOPO	737302	WARA UTARA	7373021008	LUMINDA	1153	1224	2377
7373	PALOPO	737302	WARA UTARA	7373021009	PATTENE	1974	1917	3891
7373	PALOPO	737303	WARA SELATAN	7373031001	TAKKALALA	2199	2339	4538
7373	PALOPO	737303	WARA SELATAN	7373031002	SONGKA	1621	1620	3241
7373	PALOPO	737303	WARA SELATAN	7373031003	SAMPODDO	937	939	1876
7373	PALOPO	737303	WARA SELATAN	7373031004	BINTURU	1163	1163	2326
7373	PALOPO	737304	TELLUWANUA	7373041001	MANCANI	1274	1183	2457
7373	PALOPO	737304	TELLUWANUA	7373041002	BATU WALENRANG	843	842	1685
7373	PALOPO	737304	TELLUWANUA	7373041003	MAROANGIN	889	854	1743
7373	PALOPO	737304	TELLUWANUA	7373041004	PENTOJANGAN	1030	960	1990
7373	PALOPO	737304	TELLUWANUA	7373041005	JAYA	1879	1739	3618
7373	PALOPO	737304	TELLUWANUA	7373041006	SALUBATTANG	565	528	1093
7373	PALOPO	737304	TELLUWANUA	7373041007	SUMARAMBU	785	788	1573
7373	PALOPO	737304	TELLUWANUA	7373042003	MACCANI	0	1	1
7373	PALOPO	737305	WARA TIMUR	7373051001	BENTENG	2532	2584	5116
7373	PALOPO	737305	WARA TIMUR	7373051002	MALATUNRUNG	1917	1962	3879
7373	PALOPO	737305	WARA TIMUR	7373051003	SURUTANGA	3002	3008	6010
7373	PALOPO	737305	WARA TIMUR	7373051004	SALEKOE	2809	2869	5678
7373	PALOPO	737305	WARA TIMUR	7373051005	SALOTELLUE	1248	1249	2497
7373	PALOPO	737305	WARA TIMUR	7373051006	PONTAP	3928	3925	7853
7373	PALOPO	737305	WARA TIMUR	7373051007	PONJALAE	2582	2552	5134
7373	PALOPO	737306	WARA BARAT	7373061001	TOMARUNDUNG	2266	2172	4438
7373	PALOPO	737306	WARA BARAT	7373061002	LEBANG	1734	1638	3372
7373	PALOPO	737306	WARA BARAT	7373061003	BATTANG	852	868	1720
7373	PALOPO	737306	WARA BARAT	7373061004	BATTANG BARAT	579	549	1128
7373	PALOPO	737306	WARA BARAT	7373061005	PADANG LAMBE	696	629	1325
7373	PALOPO	737307	SENDANA	7373071001	PETA	947	858	1805
7373	PALOPO	737307	SENDANA	7373071002	MAWA	748	735	1483
7373	PALOPO	737307	SENDANA	7373071003	PURANGI	1030	923	1953
7373	PALOPO	737307	SENDANA	7373071004	SENDANA	840	912	1752
7373	PALOPO	737308	MUNGKAJANG	7373081001	MUNGKAJANG	1790	1772	3562
7373	PALOPO	737308	MUNGKAJANG	7373081002	MURANTE	1207	1210	2417
7373	PALOPO	737308	MUNGKAJANG	7373081003	LATUPPA	804	761	1565
7373	PALOPO	737308	MUNGKAJANG	7373081004	KAMBO	609	525	1134
7373	PALOPO	737309	BARA	7373091001	TEMMALEBBA	3443	3516	6959
7373	PALOPO	737309	BARA	7373091002	BALANDAI	2445	2452	4897
7373	PALOPO	737309	BARA	7373091003	RAMPOANG	3492	3591	7083
7373	PALOPO	737309	BARA	7373091004	TO'BULUNG	1625	1506	3131
7373	PALOPO	737309	BARA	7373091005	BUNTU DATU	1968	1930	3898
7326	TORAJA UTARA	732601	RANTEPAO	7326011001	LAANG TANDUK	1401	1372	2773
7326	TORAJA UTARA	732601	RANTEPAO	7326011002	RANTEPAO	1233	1312	2545
7326	TORAJA UTARA	732601	RANTEPAO	7326011003	MENTIROTIKU	3330	3230	6560
7326	TORAJA UTARA	732601	RANTEPAO	7326011004	MALANGO'	3487	3292	6779
7326	TORAJA UTARA	732601	RANTEPAO	7326011005	PASELE	2405	2370	4775
7326	TORAJA UTARA	732601	RANTEPAO	7326011006	SINGKI'	1556	1560	3116
7326	TORAJA UTARA	732601	RANTEPAO	7326011007	KARASSIK	1050	1072	2122
7326	TORAJA UTARA	732601	RANTEPAO	7326011008	PENANIAN	1015	1054	2069
7326	TORAJA UTARA	732601	RANTEPAO	7326011009	RANTE PASELE	1158	1293	2451
7326	TORAJA UTARA	732601	RANTEPAO	7326011012		1	1	2
7326	TORAJA UTARA	732601	RANTEPAO	7326012010	LIMBONG	1022	1002	2024
7326	TORAJA UTARA	732601	RANTEPAO	7326012011	SALOSO	949	897	1846
7326	TORAJA UTARA	732602	SESEAN	7326021001	BORI'	892	842	1734
7326	TORAJA UTARA	732602	SESEAN	7326021002	PANGLI	1250	1235	2485
7326	TORAJA UTARA	732602	SESEAN	7326021004	PALAWA'	1367	1262	2629
7326	TORAJA UTARA	732602	SESEAN	7326021005	DERI	910	928	1838
7326	TORAJA UTARA	732602	SESEAN	7326021009	PANGLI SELATAN	1078	934	2012
7326	TORAJA UTARA	732602	SESEAN	7326022003	BUNTU LOBO'	1239	1165	2404
7326	TORAJA UTARA	732602	SESEAN	7326022006	PARINDING	838	766	1604
7326	TORAJA UTARA	732602	SESEAN	7326022007	BORI' RANTELETOK	975	934	1909
7326	TORAJA UTARA	732602	SESEAN	7326022008	BORI' LOMBONGAN	546	534	1080
7326	TORAJA UTARA	732603	NANGGALA	7326031004	NANGGALA SANGPIAK SALU	1248	1171	2419
7326	TORAJA UTARA	732603	NANGGALA	7326032001	NANGGALA	1136	1104	2240
7326	TORAJA UTARA	732603	NANGGALA	7326032002	TANDUNG NANGGALA	783	706	1489
7326	TORAJA UTARA	732603	NANGGALA	7326032003	LILI'KIRA'	1118	1063	2181
7326	TORAJA UTARA	732603	NANGGALA	7326032005	KARRE LIMBONG	755	717	1472
7326	TORAJA UTARA	732603	NANGGALA	7326032006	RANTE	563	504	1067
7326	TORAJA UTARA	732603	NANGGALA	7326032007	BASOKAN	676	612	1288
7326	TORAJA UTARA	732603	NANGGALA	7326032008	NANNA' NANGGALA	1195	1094	2289
7326	TORAJA UTARA	732603	NANGGALA	7326032009	KARRE PENANIAN	813	725	1538
7326	TORAJA UTARA	732604	RINDINGALLO	7326041002	PANGALA'	677	661	1338
7326	TORAJA UTARA	732604	RINDINGALLO	7326041004	PANGALA' UTARA	806	636	1442
7326	TORAJA UTARA	732604	RINDINGALLO	7326042001	BULULANGKAN	975	898	1873
7326	TORAJA UTARA	732604	RINDINGALLO	7326042003	RINDINGALLO	818	683	1501
7326	TORAJA UTARA	732604	RINDINGALLO	7326042005	MAI'TING	710	640	1350
7326	TORAJA UTARA	732604	RINDINGALLO	7326042006	LOKO' URU TANETE BATU	685	702	1387
7326	TORAJA UTARA	732604	RINDINGALLO	7326042007	AMPANG BATU	674	643	1317
7326	TORAJA UTARA	732604	RINDINGALLO	7326042008	LEMPO POTON	880	853	1733
7326	TORAJA UTARA	732604	RINDINGALLO	7326042009	BUNTU BATU	562	509	1071
7326	TORAJA UTARA	732605	BUNTAO'	7326051005	TALLANG SURA'	1339	1208	2547
7326	TORAJA UTARA	732605	BUNTAO'	7326052001	SAPAN KUA KUA	1803	1710	3513
7326	TORAJA UTARA	732605	BUNTAO'	7326052002	RINDING KILA' BALABATU	1488	1413	2901
7326	TORAJA UTARA	732605	BUNTAO'	7326052003	MISA' BA'BANA	1042	990	2032
7326	TORAJA UTARA	732605	BUNTAO'	7326052004	ISSONG KALUA'	1081	1088	2169
7326	TORAJA UTARA	732605	BUNTAO'	7326052006	TONGKONAN BASSE	619	607	1226
7326	TORAJA UTARA	732606	SA'DAN	7326061002	SA'DAN MALIMBONG	770	756	1526
7326	TORAJA UTARA	732606	SA'DAN	7326061004	SA'DAN MATALLO	1282	1169	2451
7326	TORAJA UTARA	732606	SA'DAN	7326061005	SA'DAN PEBULIAN	940	915	1855
7326	TORAJA UTARA	732606	SA'DAN	7326062001	SA'DAN ULUSALU	2407	2163	4570
7326	TORAJA UTARA	732606	SA'DAN	7326062003	SA'DAN BALLOPASANGE'	1035	930	1965
7326	TORAJA UTARA	732606	SA'DAN	7326062006	SANGKAROPI'	1798	1682	3480
7326	TORAJA UTARA	732606	SA'DAN	7326062007	SA'DAN TIRO ALLO	1315	1218	2533
7326	TORAJA UTARA	732606	SA'DAN	7326062008	SA'DAN ANDULAN	821	770	1591
7326	TORAJA UTARA	732606	SA'DAN	7326062009	SA'DAN PESONDONGAN	1300	1141	2441
7326	TORAJA UTARA	732606	SA'DAN	7326062010	SA'DAN LIKU LAMBE'NA	1426	1368	2794
7326	TORAJA UTARA	732607	SANGGALANGI	7326071006	PA'PAELEAN	942	824	1766
7326	TORAJA UTARA	732607	SANGGALANGI	7326072001	LA'BO'	1826	1791	3617
7326	TORAJA UTARA	732607	SANGGALANGI	7326072002	BUNTU LA'BO'	1288	1204	2492
7326	TORAJA UTARA	732607	SANGGALANGI	7326072003	TALLUNG PENANIAN	975	979	1954
7326	TORAJA UTARA	732607	SANGGALANGI	7326072004	PATA'PADANG	1313	1364	2677
7326	TORAJA UTARA	732607	SANGGALANGI	7326072005	TANDUNG LA'BO'	1732	1722	3454
7326	TORAJA UTARA	732608	SOPAI	7326081002	KEL.NONONGAN	1842	1811	3653
7326	TORAJA UTARA	732608	SOPAI	7326082001	SALU	1756	1635	3391
7326	TORAJA UTARA	732608	SOPAI	7326082003	SALU SOPAI	766	716	1482
7326	TORAJA UTARA	732608	SOPAI	7326082004	TOMBANG LANGDA	705	644	1349
7326	TORAJA UTARA	732608	SOPAI	7326082005	MARANTE	784	715	1499
7326	TORAJA UTARA	732608	SOPAI	7326082006	LANGDA	981	897	1878
7326	TORAJA UTARA	732608	SOPAI	7326082007	NONONGAN	1732	1649	3381
7326	TORAJA UTARA	732608	SOPAI	7326082008	SALU SARRE	787	818	1605
7326	TORAJA UTARA	732609	TIKALA	7326091001	TIKALA	1714	1534	3248
7326	TORAJA UTARA	732609	TIKALA	7326091002	BUNTU BARANA'	1476	1502	2978
7326	TORAJA UTARA	732609	TIKALA	7326092003	BUNTU BATU	959	857	1816
7326	TORAJA UTARA	732609	TIKALA	7326092004	SEREALE	941	852	1793
7326	TORAJA UTARA	732609	TIKALA	7326092005	EMBATAU	1337	1231	2568
7326	TORAJA UTARA	732609	TIKALA	7326092006	BENTENG KA'DO TO'RIA	532	513	1045
7326	TORAJA UTARA	732609	TIKALA	7326092007	PANGDEN	859	862	1721
7326	TORAJA UTARA	732610	BALUSU	7326101002	TAGARI	577	604	1181
7326	TORAJA UTARA	732610	BALUSU	7326101005	BALUSU	648	648	1296
7326	TORAJA UTARA	732610	BALUSU	7326102001	PALANGI'	738	725	1463
7326	TORAJA UTARA	732610	BALUSU	7326102003	LILI'KIRA' AO' GADING	899	875	1774
7326	TORAJA UTARA	732610	BALUSU	7326102004	KARUA	1142	998	2140
7326	TORAJA UTARA	732610	BALUSU	7326102006	AWAK KAWASIK	430	469	899
7326	TORAJA UTARA	732610	BALUSU	7326102007	BALUSU BANGUNLIPU	1321	1378	2699
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326111001	TALLUNGLIPU MATALLO	3264	3089	6353
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326111003	TAMPO TALLUNGLIPU	2732	2741	5473
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326111004	TAGARI TALLUNGLIPU	2658	2645	5303
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326111007	RANTEPAKU TALLUNGLIPU	1585	1436	3021
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326112002	TALLUNGLIPU	1650	1650	3300
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326112005	TANTANAN TALLUNGLIPU	701	664	1365
7326	TORAJA UTARA	732611	TALLUNGLIPU	7326112006	BUNTU TALLUNGLIPU	650	596	1246
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326121004	PASANG	1135	1011	2146
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122001	MA'DONG	738	761	1499
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122002	DENDE'	902	808	1710
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122003	PIONGAN	579	521	1100
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122005	PAKU	523	511	1034
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122006	KAPOLANG	1044	906	1950
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122007	BUNTU TAGARI	815	757	1572
7326	TORAJA UTARA	732612	DENDE' PIONGAN NAPO	7326122008	PARINDING	562	537	1099
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326131002	SAPAN	1352	1214	2566
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132001	BUNTU MINANGA	697	691	1388
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132003	SARAMBU	1012	959	1971
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132004	RANTE UMA	804	787	1591
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132005	TALIMBANGAN	1097	936	2033
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132006	PULU' PULU'	1141	1082	2223
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132007	PAONGANAN	607	579	1186
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132008	PARANDANGAN	517	516	1033
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132009	ROROAN BARRA' BARRA'	464	440	904
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132010	PANGKUNG BATU	591	584	1175
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132011	PENGKAROAN MANUK	640	580	1220
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132012	BATU BUSA	608	599	1207
7326	TORAJA UTARA	732613	BUNTU PEPASAN	7326132013	PONGLU	863	795	1658
7326	TORAJA UTARA	732614	BARUPPU'	7326141002	BARUPPU' SELATAN	1788	1617	3405
7326	TORAJA UTARA	732614	BARUPPU'	7326142001	BARUPPU' UTARA	1796	1649	3445
7326	TORAJA UTARA	732614	BARUPPU'	7326142003	BARUPPU' BENTENG BATU	852	845	1697
7326	TORAJA UTARA	732614	BARUPPU'	7326142004	BARUPPU' PARODO	1409	1377	2786
7326	TORAJA UTARA	732615	KESU'	7326151003	BA'TAN	1861	1761	3622
7326	TORAJA UTARA	732615	KESU'	7326151004	PANTA'NAKAN LOLO	1858	1855	3713
7326	TORAJA UTARA	732615	KESU'	7326151006		1	1	2
7326	TORAJA UTARA	732615	KESU'	7326152001	TALLU LOLO	1723	1688	3411
7326	TORAJA UTARA	732615	KESU'	7326152002	RINDINGBATU	2375	2241	4616
7326	TORAJA UTARA	732615	KESU'	7326152005	ANGIN ANGIN	1228	1148	2376
7326	TORAJA UTARA	732615	KESU'	7326152006	SANGBUA	675	737	1412
7326	TORAJA UTARA	732615	KESU'	7326152007	TADONGKON	1242	1135	2377
7326	TORAJA UTARA	732616	TONDON	7326162001	TONDON LANGI'	2190	2032	4222
7326	TORAJA UTARA	732616	TONDON	7326162002	TONDON	3005	2792	5797
7326	TORAJA UTARA	732616	TONDON	7326162003	TONDON SIBA'TA	1369	1376	2745
7326	TORAJA UTARA	732616	TONDON	7326162004	TONDON MATALLO	2312	2357	4669
7326	TORAJA UTARA	732617	BANGKELEKILA'	7326172001	TOYASA AKUNG	1400	1365	2765
7326	TORAJA UTARA	732617	BANGKELEKILA'	7326172002	BATU LIMBONG	1180	1113	2293
7326	TORAJA UTARA	732617	BANGKELEKILA'	7326172003	BANGKELEKILA'	1216	1247	2463
7326	TORAJA UTARA	732617	BANGKELEKILA'	7326172004	TAMPAN BONGA	1696	1670	3366
7326	TORAJA UTARA	732618	RANTEBUA	7326181001	BOKIN	1719	1607	3326
7326	TORAJA UTARA	732618	RANTEBUA	7326181002	BUANGIN	571	616	1187
7326	TORAJA UTARA	732618	RANTEBUA	7326182001	RANTEBUA	942	916	1858
7326	TORAJA UTARA	732618	RANTEBUA	7326182003	PITUNG PENANIAN	931	862	1793
7326	TORAJA UTARA	732618	RANTEBUA	7326182004	MAKUAN PARE	502	452	954
7326	TORAJA UTARA	732618	RANTEBUA	7326182006	RANTEBUA SUMALU	625	606	1231
7326	TORAJA UTARA	732618	RANTEBUA	7326182007	RANTEBUA SANGGALANGI	819	774	1593
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192001	SULOARA'	1918	1645	3563
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192002	SESEAN MATALLO	872	781	1653
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192003	LANDORUNDUN	631	606	1237
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192004	TONGA RIU	999	924	1923
7326	TORAJA UTARA	732619	SESEAN SULOARA	7326192005	LEMPO	1001	903	1904
7326	TORAJA UTARA	732620	KAPALA PITU	7326201003	POLOPADANG	556	510	1066
7326	TORAJA UTARA	732620	KAPALA PITU	7326202001	BENTENG KA'DO	1017	928	1945
7326	TORAJA UTARA	732620	KAPALA PITU	7326202002	SIKUKU'	725	647	1372
7326	TORAJA UTARA	732620	KAPALA PITU	7326202004	KANTUN POYA	487	482	969
7326	TORAJA UTARA	732620	KAPALA PITU	7326202005	KAPALA PITU	685	645	1330
7326	TORAJA UTARA	732620	KAPALA PITU	7326202006	BENTENG MAMULLU	810	780	1590
7326	TORAJA UTARA	732621	AWAN RANTE KARUA	7326211002	BATU LOTONG	890	810	1700
7326	TORAJA UTARA	732621	AWAN RANTE KARUA	7326212001	AWAN	728	726	1454
7326	TORAJA UTARA	732621	AWAN RANTE KARUA	7326212003	BUNTU KARUA	1156	1058	2214
7326	TORAJA UTARA	732621	AWAN RANTE KARUA	7326212004	LONDONGBIANG	1067	989	2056
7324	LUWU TIMUR	732401	MANGKUTANA	7324012001	MALEKU	1435	1414	2849
7324	LUWU TIMUR	732401	MANGKUTANA	7324012002	WONOREJO	2534	2484	5018
7324	LUWU TIMUR	732401	MANGKUTANA	7324012003	MARGOLEMBO	2373	2196	4569
7324	LUWU TIMUR	732401	MANGKUTANA	7324012004	TEROMU	1262	1230	2492
7324	LUWU TIMUR	732401	MANGKUTANA	7324012007	MANGGALA	482	442	924
7324	LUWU TIMUR	732401	MANGKUTANA	7324012009	KASINTUWU	1920	1776	3696
7324	LUWU TIMUR	732401	MANGKUTANA	7324012011	BALAI KEMBANG	1021	920	1941
7324	LUWU TIMUR	732401	MANGKUTANA	7324012013	PANCA KARSA	799	762	1561
7324	LUWU TIMUR	732401	MANGKUTANA	7324012014		6	9	15
7324	LUWU TIMUR	732401	MANGKUTANA	7324012016		2	1	3
7324	LUWU TIMUR	732402	NUHA	7324021007		24	28	52
7324	LUWU TIMUR	732402	NUHA	7324022001	NUHA	273	282	555
7324	LUWU TIMUR	732402	NUHA	7324022003	NIKKEL	3258	3009	6267
7324	LUWU TIMUR	732402	NUHA	7324022005	MATANO	906	783	1689
7324	LUWU TIMUR	732402	NUHA	7324022007	MAGANI	3553	3110	6663
7324	LUWU TIMUR	732402	NUHA	7324022009	SOROAKO	3914	3436	7350
7324	LUWU TIMUR	732403	TOWUTI	7324032001	LOEHA	499	448	947
7324	LUWU TIMUR	732403	TOWUTI	7324032002	MAHALONA	2478	2180	4658
7324	LUWU TIMUR	732403	TOWUTI	7324032003	TIMAMPU	1340	1219	2559
7324	LUWU TIMUR	732403	TOWUTI	7324032004	WAWONDULA	2551	2313	4864
7324	LUWU TIMUR	732403	TOWUTI	7324032005	LANGKEA RAYA	1874	1746	3620
7324	LUWU TIMUR	732403	TOWUTI	7324032006	TOKALIMBO	326	320	646
7324	LUWU TIMUR	732403	TOWUTI	7324032007	BARUGA	1238	1138	2376
7324	LUWU TIMUR	732403	TOWUTI	7324032008	PEKALOA	1391	1278	2669
7324	LUWU TIMUR	732403	TOWUTI	7324032009	LIOKA	1035	870	1905
7324	LUWU TIMUR	732403	TOWUTI	7324032010	ASULI	2267	1901	4168
7324	LUWU TIMUR	732403	TOWUTI	7324032011	BANTILANG	894	829	1723
7324	LUWU TIMUR	732403	TOWUTI	7324032012		350	319	669
7324	LUWU TIMUR	732403	TOWUTI	7324032013		570	522	1092
7324	LUWU TIMUR	732403	TOWUTI	7324032015		3	3	6
7324	LUWU TIMUR	732403	TOWUTI	7324032016		1	1	2
7324	LUWU TIMUR	732403	TOWUTI	7324032017		5	1	6
7324	LUWU TIMUR	732403	TOWUTI	7324032018		8	4	12
7324	LUWU TIMUR	732404	MALILI	7324041003		2	4	6
7324	LUWU TIMUR	732404	MALILI	7324042001	HARAPAN	1146	1036	2182
7324	LUWU TIMUR	732404	MALILI	7324042002	LASKAP	978	878	1856
7324	LUWU TIMUR	732404	MALILI	7324042003	MALILI	2625	2466	5091
7324	LUWU TIMUR	732404	MALILI	7324042004	MANURUNG	2097	1979	4076
7324	LUWU TIMUR	732404	MALILI	7324042005	WEWANGRIU	1398	1397	2795
7324	LUWU TIMUR	732404	MALILI	7324042006	BARUGA	1876	1702	3578
7324	LUWU TIMUR	732404	MALILI	7324042007	LAKAWALI	1840	1688	3528
7324	LUWU TIMUR	732404	MALILI	7324042008	USSU	758	745	1503
7324	LUWU TIMUR	732404	MALILI	7324042009	TARABBI	807	744	1551
7324	LUWU TIMUR	732404	MALILI	7324042010	BALANTANG	1297	1235	2532
7324	LUWU TIMUR	732404	MALILI	7324042011	ATUE	423	387	810
7324	LUWU TIMUR	732404	MALILI	7324042012	PONGKERU	1023	866	1889
7324	LUWU TIMUR	732404	MALILI	7324042013	PUNCAK INDAH	2430	2246	4676
7324	LUWU TIMUR	732404	MALILI	7324042014		575	514	1089
7324	LUWU TIMUR	732404	MALILI	7324042015	UPT MALILI SPII	706	618	1324
7324	LUWU TIMUR	732405	ANGKONA	7324052001	TAWAKUA	1578	1476	3054
7324	LUWU TIMUR	732405	ANGKONA	7324052002	TAMPINNA	2529	2430	4959
7324	LUWU TIMUR	732405	ANGKONA	7324052003	SOLO	1073	1003	2076
7324	LUWU TIMUR	732405	ANGKONA	7324052004	TARIPA	1593	1485	3078
7324	LUWU TIMUR	732405	ANGKONA	7324052005	MANTADULU	1215	1153	2368
7324	LUWU TIMUR	732405	ANGKONA	7324052006	BALIREJO	1671	1523	3194
7324	LUWU TIMUR	732405	ANGKONA	7324052007	MALIWOWO	2373	2244	4617
7324	LUWU TIMUR	732405	ANGKONA	7324052008	LAMAETO	1219	1107	2326
7324	LUWU TIMUR	732405	ANGKONA	7324052009		1	5	6
7324	LUWU TIMUR	732405	ANGKONA	7324052010		9	14	23
7324	LUWU TIMUR	732406	WOTU	7324062001	LAMPENAI	2810	2933	5743
7324	LUWU TIMUR	732406	WOTU	7324062002	TARENGGE	1508	1496	3004
7324	LUWU TIMUR	732406	WOTU	7324062003	MARAMBA	1353	1264	2617
7324	LUWU TIMUR	732406	WOTU	7324062004	CENDANA HIJAU	1263	1190	2453
7324	LUWU TIMUR	732406	WOTU	7324062005	BAWALIPU	3532	3459	6991
7324	LUWU TIMUR	732406	WOTU	7324062006	KALAENA	748	726	1474
7324	LUWU TIMUR	732406	WOTU	7324062007	LERA	1379	1327	2706
7324	LUWU TIMUR	732406	WOTU	7324062008	KANAWATU	744	712	1456
7324	LUWU TIMUR	732406	WOTU	7324062009	BAHARI	1020	894	1914
7324	LUWU TIMUR	732406	WOTU	7324062010	KOROMBUA	1354	1257	2611
7324	LUWU TIMUR	732406	WOTU	7324062011		359	353	712
7324	LUWU TIMUR	732406	WOTU	7324062012		466	472	938
7324	LUWU TIMUR	732406	WOTU	7324062014		0	1	1
7324	LUWU TIMUR	732406	WOTU	7324062015		1	0	1
7324	LUWU TIMUR	732406	WOTU	7324062016		3	6	9
7324	LUWU TIMUR	732407	BURAU	7324072001	BURAU	1088	1046	2134
7324	LUWU TIMUR	732407	BURAU	7324072002	JALAJJA	2069	2096	4165
7324	LUWU TIMUR	732407	BURAU	7324072003	LEWONU	1226	1186	2412
7324	LUWU TIMUR	732407	BURAU	7324072004	LAMBARESE	1266	1292	2558
7324	LUWU TIMUR	732407	BURAU	7324072005	LAUWO	1557	1610	3167
7324	LUWU TIMUR	732407	BURAU	7324072006	BONEPUTE	1334	1294	2628
7324	LUWU TIMUR	732407	BURAU	7324072007	LUMBEWE	1535	1500	3035
7324	LUWU TIMUR	732407	BURAU	7324072008	MABONTA	1557	1437	2994
7324	LUWU TIMUR	732407	BURAU	7324072009	LARO	1621	1588	3209
7324	LUWU TIMUR	732407	BURAU	7324072010	BENTENG	868	795	1663
7324	LUWU TIMUR	732407	BURAU	7324072011	LAGEGO	783	685	1468
7324	LUWU TIMUR	732407	BURAU	7324072012	LANOSI	723	677	1400
7324	LUWU TIMUR	732407	BURAU	7324072013	CENDANA	1329	1257	2586
7324	LUWU TIMUR	732407	BURAU	7324072014		973	853	1826
7324	LUWU TIMUR	732407	BURAU	7324072015		638	591	1229
7324	LUWU TIMUR	732407	BURAU	7324072016		3	4	7
7324	LUWU TIMUR	732407	BURAU	7324072018		1	0	1
7324	LUWU TIMUR	732408	TOMONI	7324081003		13	16	29
7324	LUWU TIMUR	732408	TOMONI	7324082001	BAYONDO	790	811	1601
7324	LUWU TIMUR	732408	TOMONI	7324082002	MULYASARI	1369	1335	2704
7324	LUWU TIMUR	732408	TOMONI	7324082003	TOMONI	1757	1742	3499
7324	LUWU TIMUR	732408	TOMONI	7324082007	LESTARI	1545	1411	2956
7324	LUWU TIMUR	732408	TOMONI	7324082008	KALPATARU	1666	1453	3119
7324	LUWU TIMUR	732408	TOMONI	7324082011	TADULAKO	496	452	948
7324	LUWU TIMUR	732408	TOMONI	7324082012	BERINGIN JAYA	842	834	1676
7324	LUWU TIMUR	732408	TOMONI	7324082015	BANGUN KARYA	1184	1088	2272
7324	LUWU TIMUR	732408	TOMONI	7324082016	MANDIRI	1502	1467	2969
7324	LUWU TIMUR	732408	TOMONI	7324082017	SUMBER ALAM	386	348	734
7324	LUWU TIMUR	732408	TOMONI	7324082018	UJUNG BARU	587	512	1099
7324	LUWU TIMUR	732408	TOMONI	7324082019	BANGUN JAYA	747	679	1426
7324	LUWU TIMUR	732408	TOMONI	7324082020		11	16	27
7324	LUWU TIMUR	732409	TOMONI TIMUR	7324092001		726	759	1485
7324	LUWU TIMUR	732409	TOMONI TIMUR	7324092002		2151	2090	4241
7324	LUWU TIMUR	732409	TOMONI TIMUR	7324092003		1850	1750	3600
7324	LUWU TIMUR	732409	TOMONI TIMUR	7324092004		550	537	1087
7324	LUWU TIMUR	732409	TOMONI TIMUR	7324092005		622	620	1242
7324	LUWU TIMUR	732409	TOMONI TIMUR	7324092007		5	1	6
7324	LUWU TIMUR	732410	KALAENA	7324102001		1312	1327	2639
7324	LUWU TIMUR	732410	KALAENA	7324102002		314	298	612
7324	LUWU TIMUR	732410	KALAENA	7324102003		986	994	1980
7324	LUWU TIMUR	732410	KALAENA	7324102004		658	572	1230
7324	LUWU TIMUR	732410	KALAENA	7324102005		1008	928	1936
7324	LUWU TIMUR	732410	KALAENA	7324102006		1132	1046	2178
7324	LUWU TIMUR	732410	KALAENA	7324102007		931	882	1813
